resultId,raceId,driverId,constructorId,number,grid,positionText,positionOrder,points,laps,milliseconds,fastestLap,rank,fastestLapSpeed,status,fastestlaptime_ms
8496,372,137,32,1,5,3,3,4.0,60,5835448,\N,\N,\N,Finished,-100
8497,372,118,21,17,11,4,4,3.0,60,5840205,\N,\N,\N,Finished,-100
8498,372,105,6,27,6,5,5,2.0,60,5841413,\N,\N,\N,Finished,-100
8499,372,138,32,2,10,6,6,1.0,59,\N,\N,\N,\N,+1 Lap,-100
8500,372,123,22,20,7,7,7,0.0,59,\N,\N,\N,\N,+1 Lap,-100
8501,372,158,21,18,15,8,8,0.0,59,\N,\N,\N,\N,+1 Lap,-100
8502,372,140,27,26,21,9,9,0.0,57,\N,\N,\N,\N,+3 Laps,-100
8503,372,110,48,22,14,R,10,0.0,53,\N,\N,\N,\N,Engine,-100
8504,372,156,25,3,22,R,11,0.0,47,\N,\N,\N,\N,Transmission,-100
8505,372,159,18,24,20,R,12,0.0,46,\N,\N,\N,\N,Chassis,-100
8506,372,112,33,30,16,R,13,0.0,40,\N,\N,\N,\N,Suspension,-100
8507,372,99,42,31,25,R,14,0.0,35,\N,\N,\N,\N,Suspension,-100
8508,372,166,39,14,19,R,15,0.0,35,\N,\N,\N,\N,Brakes,-100
8509,372,114,33,29,17,R,16,0.0,32,\N,\N,\N,\N,Engine,-100
8510,372,102,1,12,1,D,17,0.0,31,\N,\N,\N,\N,Disqualified,-100
8511,372,163,27,25,18,R,18,0.0,23,\N,\N,\N,\N,Clutch,-100
8512,372,131,44,33,24,R,19,0.0,20,\N,\N,\N,\N,Engine,-100
8513,372,95,3,5,2,R,20,0.0,18,\N,\N,\N,\N,Engine,-100
8514,372,145,22,19,12,R,21,0.0,7,\N,\N,\N,\N,Engine,-100
8515,372,119,3,6,8,R,22,0.0,6,\N,\N,\N,\N,Engine,-100
8516,372,122,37,16,9,R,23,0.0,6,\N,\N,\N,\N,Engine,-100
8517,372,167,18,23,23,R,24,0.0,5,\N,\N,\N,\N,Chassis,-100
8518,372,127,37,15,13,R,25,0.0,0,\N,\N,\N,\N,Gearbox,-100
8519,372,165,44,32,26,R,26,0.0,0,\N,\N,\N,\N,Electrical,-100
8520,372,141,25,4,0,F,27,0.0,0,\N,\N,\N,\N,Did not qualify,-100
8521,372,160,49,9,0,F,28,0.0,0,\N,\N,\N,\N,Did not qualify,-100
8522,372,78,45,21,0,F,29,0.0,0,\N,\N,\N,\N,Did not qualify,-100
8523,372,146,49,10,0,F,30,0.0,0,\N,\N,\N,\N,Did not qualify,-100
8524,372,133,35,36,0,F,31,0.0,0,\N,\N,\N,\N,Did not prequalify,-100
8525,373,102,1,12,1,1,1,9.0,60,5561264,\N,\N,\N,Finished,-100
8526,373,117,1,11,2,2,2,6.0,60,5563598,\N,\N,\N,Finished,-100
8527,373,137,32,1,3,3,3,4.0,59,\N,\N,\N,\N,+1 Lap,-100
8528,373,123,22,20,8,4,4,3.0,59,\N,\N,\N,\N,+1 Lap,-100
8529,373,77,6,28,5,5,5,2.0,59,\N,\N,\N,\N,+1 Lap,-100
8530,373,145,22,19,4,6,6,1.0,59,\N,\N,\N,\N,+1 Lap,-100
8531,373,158,21,18,7,7,7,0.0,59,\N,\N,\N,\N,+1 Lap,-100
8532,373,138,32,2,12,8,8,0.0,59,\N,\N,\N,\N,+1 Lap,-100
8533,373,118,21,17,14,9,9,0.0,58,\N,\N,\N,\N,+2 Laps,-100
8534,373,166,39,14,13,10,10,0.0,58,\N,\N,\N,\N,+2 Laps,-100
8535,373,159,18,24,18,11,11,0.0,58,\N,\N,\N,\N,+2 Laps,-100
8536,373,114,33,29,19,12,12,0.0,58,\N,\N,\N,\N,+2 Laps,-100
8537,373,119,3,6,6,13,13,0.0,58,\N,\N,\N,\N,+2 Laps,-100
8538,373,156,25,3,23,14,14,0.0,58,\N,\N,\N,\N,+2 Laps,-100
8539,373,127,37,15,20,15,15,0.0,58,\N,\N,\N,\N,+2 Laps,-100
8540,373,167,18,23,22,16,16,0.0,57,\N,\N,\N,\N,+3 Laps,-100
8541,373,112,33,30,15,17,17,0.0,57,\N,\N,\N,\N,+3 Laps,-100
8542,373,105,6,27,10,18,18,0.0,54,\N,\N,\N,\N,Engine,-100
8543,373,131,44,33,26,N,19,0.0,52,\N,\N,\N,\N,Not classified,-100
8544,373,141,25,4,21,R,20,0.0,48,\N,\N,\N,\N,Gearbox,-100
8545,373,95,3,5,11,R,21,0.0,42,\N,\N,\N,\N,Engine,-100
8546,373,99,42,31,17,R,22,0.0,40,\N,\N,\N,\N,Fuel system,-100
8547,373,133,35,36,24,R,23,0.0,38,\N,\N,\N,\N,Gearbox,-100
8548,373,160,49,9,25,R,24,0.0,36,\N,\N,\N,\N,Gearbox,-100
8549,373,122,37,16,9,R,25,0.0,2,\N,\N,\N,\N,Gearbox,-100
8550,373,110,48,22,16,R,26,0.0,1,\N,\N,\N,\N,Suspension,-100
8551,373,78,45,21,0,E,27,0.0,0,\N,\N,\N,\N,Excluded,-100
8552,373,165,44,32,0,F,28,0.0,0,\N,\N,\N,\N,Did not qualify,-100
8553,373,140,27,26,0,F,29,0.0,0,\N,\N,\N,\N,Did not qualify,-100
8554,373,163,27,25,0,F,30,0.0,0,\N,\N,\N,\N,Did not qualify,-100
8555,374,117,1,11,2,1,1,9.0,78,7037077,\N,\N,\N,Finished,-100
8556,374,77,6,28,3,2,2,6.0,78,7057530,\N,\N,\N,Finished,-100
8557,374,105,6,27,4,3,3,4.0,78,7078306,\N,\N,\N,Finished,-100
8558,374,118,21,17,7,4,4,3.0,77,\N,\N,\N,\N,+1 Lap,-100
8559,374,156,25,3,10,5,5,2.0,77,\N,\N,\N,\N,+1 Lap,-100
8560,374,119,3,6,8,6,6,1.0,77,\N,\N,\N,\N,+1 Lap,-100
8561,374,114,33,29,21,7,7,0.0,77,\N,\N,\N,\N,+1 Lap,-100
8562,374,123,22,20,16,8,8,0.0,76,\N,\N,\N,\N,+2 Laps,-100
8563,374,78,45,21,25,9,9,0.0,75,\N,\N,\N,\N,+3 Laps,-100
8564,374,122,37,16,22,10,10,0.0,72,\N,\N,\N,\N,+6 Laps,-100
8565,374,102,1,12,1,R,11,0.0,66,\N,\N,\N,\N,Spun off,-100
8566,374,112,33,30,13,R,12,0.0,50,\N,\N,\N,\N,Collision,-100
8567,374,127,37,15,14,R,13,0.0,45,\N,\N,\N,\N,Fuel system,-100
8568,374,160,49,9,23,R,14,0.0,43,\N,\N,\N,\N,Gearbox,-100
8569,374,145,22,19,6,R,15,0.0,38,\N,\N,\N,\N,Gearbox,-100
8570,374,159,18,24,15,R,16,0.0,36,\N,\N,\N,\N,Halfshaft,-100
8571,374,95,3,5,5,R,17,0.0,32,\N,\N,\N,\N,Collision,-100
8572,374,110,48,22,19,R,18,0.0,28,\N,\N,\N,\N,Engine,-100
8573,374,163,27,25,20,R,19,0.0,17,\N,\N,\N,\N,Engine,-100
8574,374,165,44,32,18,R,20,0.0,14,\N,\N,\N,\N,Brakes,-100
8575,374,158,21,18,9,R,21,0.0,8,\N,\N,\N,\N,Engine,-100
8576,374,140,27,26,26,R,22,0.0,6,\N,\N,\N,\N,Engine,-100
8577,374,99,42,31,24,R,23,0.0,5,\N,\N,\N,\N,Suspension,-100
8578,374,137,32,1,11,R,24,0.0,1,\N,\N,\N,\N,Collision,-100
8579,374,133,35,36,17,R,25,0.0,0,\N,\N,\N,\N,Spun off,-100
8580,374,166,39,14,12,R,26,0.0,0,\N,\N,\N,\N,Throttle,-100
8581,374,138,32,2,0,F,27,0.0,0,\N,\N,\N,\N,Did not qualify,-100
8582,374,146,49,10,0,F,28,0.0,0,\N,\N,\N,\N,Did not qualify,-100
8583,374,167,18,23,0,F,29,0.0,0,\N,\N,\N,\N,Did not qualify,-100
8584,374,141,25,4,0,F,30,0.0,0,\N,\N,\N,\N,Did not qualify,-100
8585,374,131,44,33,0,E,31,0.0,0,\N,\N,\N,\N,Excluded,-100
8586,375,117,1,11,2,1,1,9.0,67,5415737,\N,\N,\N,Finished,-100
8587,375,102,1,12,1,2,2,6.0,67,5422841,\N,\N,\N,Finished,-100
8588,375,77,6,28,3,3,3,4.0,67,5473051,\N,\N,\N,Finished,-100
